Parameter;ShadowTime;Configuration;09:00;7a2e8b57-84fe-d775-0000-0000656ba31d;;;;
Parameter;SunDownTime;RulesEngineArgument;16:32;7a2e8b57-84fe-d775-0000-0000656ba31d;;;;
Parameter;SunUpDownType;Configuration;Mathematical;7a2e8b57-84fe-d775-0000-0000656ba31d;;;;
Parameter;SunUpTime;RulesEngineArgument;08:18;7a2e8b57-84fe-d775-0000-0000656ba31d;;;;
Systemvariable;Temperature;Result;3.220000;7a2e8b57-84fe-d775-0000-0000656ba31d;;;;
Systemvariable;Time;Result;0;7a2e8b57-84fe-d775-0000-0000656ba31d;;;;
Systemvariable;TimerEvents;Result;0;7a2e8b57-84fe-d775-0000-0000656ba31d;;;;
Parameter;UpTime;Configuration;07:00;7a2e8b57-84fe-d775-0000-0000656ba31d;;;;
Parameter;UpdateTime;RulesEngineArgument;<Empty>;7a2e8b57-84fe-d775-0000-0000656ba31d;;;;
Systemvariable;Workingday;Result;false;7a2e8b57-84fe-d775-0000-0000656ba31d;;;;
Parameter;Cycle;RulesEngineArgument;Freizeit;7a2e8b57-84fe-d775-0000-0000656cf49f;end-of-day;1701639327553;Success;
Systemvariable;DailyEvents;Result;"T0:7.0;T1:8.19;T6:17.15";7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;Date;RulesEngineArgument;04.12.2023;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Systemvariable;LastBatchrun;Result;03.12.2023-22:35:29;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;MaxForecastTemperature;RulesEngineArgument;3.51;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;MaxSunDownTime;Configuration;22:15;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;MaxSunUpTime;Configuration;10:00;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;MinSunDownTime;Configuration;17:15;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;MinSunUpTime;Configuration;05:30;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Systemvariable;Month;Result;11;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;ShadowTemperature;Configuration;25.0;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;ShadowTime;Configuration;09:00;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;SunDownTime;RulesEngineArgument;16:31;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;SunUpDownType;Configuration;Mathematical;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;SunUpTime;RulesEngineArgument;08:19;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Systemvariable;Temperature;Result;3.510000;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Systemvariable;Time;Result;0;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Systemvariable;TimerEvents;Result;0;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;UpTime;Configuration;07:00;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;UpdateTime;RulesEngineArgument;<Empty>;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Systemvariable;Workingday;Result;false;7a2e8b57-84fe-d775-0000-0000656cf49f;;;;
Parameter;Cycle;RulesEngineArgument;Freizeit;7a2e8b57-84fe-d775-0000-0000656e4633;end-of-day;1701725747139;Success;
Systemvariable;DailyEvents;Result;"T0:7.0;T1:8.2;T6:17.15";7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;Date;RulesEngineArgument;05.12.2023;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Systemvariable;LastBatchrun;Result;04.12.2023-22:35:49;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;MaxForecastTemperature;RulesEngineArgument;4.96;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;MaxSunDownTime;Configuration;22:15;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;MaxSunUpTime;Configuration;10:00;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;MinSunDownTime;Configuration;17:15;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;MinSunUpTime;Configuration;05:30;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Systemvariable;Month;Result;11;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;ShadowTemperature;Configuration;25.0;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;ShadowTime;Configuration;09:00;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;SunDownTime;RulesEngineArgument;16:31;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;SunUpDownType;Configuration;Mathematical;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;SunUpTime;RulesEngineArgument;08:20;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Systemvariable;Temperature;Result;4.960000;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Systemvariable;Time;Result;0;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Systemvariable;TimerEvents;Result;0;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;UpTime;Configuration;07:00;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;UpdateTime;RulesEngineArgument;<Empty>;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Systemvariable;Workingday;Result;false;7a2e8b57-84fe-d775-0000-0000656e4633;;;;
Parameter;Cycle;RulesEngineArgument;Freizeit;7a2e8b57-84fe-d775-0000-0000656f979d;end-of-day;1701812125347;Success;
Systemvariable;DailyEvents;Result;"T0:7.0;T1:8.22;T6:17.15";7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;Date;RulesEngineArgument;06.12.2023;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Systemvariable;LastBatchrun;Result;05.12.2023-22:35:27;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;MaxForecastTemperature;RulesEngineArgument;4.22;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;MaxSunDownTime;Configuration;22:15;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;MaxSunUpTime;Configuration;10:00;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;MinSunDownTime;Configuration;17:15;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;MinSunUpTime;Configuration;05:30;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Systemvariable;Month;Result;11;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;ShadowTemperature;Configuration;25.0;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;ShadowTime;Configuration;09:00;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;SunDownTime;RulesEngineArgument;16:30;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;SunUpDownType;Configuration;Mathematical;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;SunUpTime;RulesEngineArgument;08:22;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Systemvariable;Temperature;Result;4.220000;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Systemvariable;Time;Result;0;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Systemvariable;TimerEvents;Result;0;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;UpTime;Configuration;07:00;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;UpdateTime;RulesEngineArgument;<Empty>;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Systemvariable;Workingday;Result;false;7a2e8b57-84fe-d775-0000-0000656f979d;;;;
Parameter;Cycle;RulesEngineArgument;Freizeit;7a2e8b57-84fe-d775-0000-00006570e922;end-of-day;1701898530109;Success;
Systemvariable;DailyEvents;Result;"T0:7.0;T1:8.23;T6:17.15";7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;Date;RulesEngineArgument;07.12.2023;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Systemvariable;LastBatchrun;Result;06.12.2023-22:35:32;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;MaxForecastTemperature;RulesEngineArgument;5.04;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;MaxSunDownTime;Configuration;22:15;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;MaxSunUpTime;Configuration;10:00;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;MinSunDownTime;Configuration;17:15;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;MinSunUpTime;Configuration;05:30;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Systemvariable;Month;Result;11;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;ShadowTemperature;Configuration;25.0;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;ShadowTime;Configuration;09:00;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;SunDownTime;RulesEngineArgument;16:30;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;SunUpDownType;Configuration;Mathematical;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;SunUpTime;RulesEngineArgument;08:23;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Systemvariable;Temperature;Result;5.040000;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Systemvariable;Time;Result;0;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Systemvariable;TimerEvents;Result;0;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;UpTime;Configuration;07:00;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;UpdateTime;RulesEngineArgument;<Empty>;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Systemvariable;Workingday;Result;false;7a2e8b57-84fe-d775-0000-00006570e922;;;;
Parameter;Cycle;RulesEngineArgument;Freizeit;7a2e8b57-84fe-d775-0000-000065723a9d;end-of-day;1701984925016;Success;
Systemvariable;DailyEvents;Result;"T0:7.0;T1:8.24;T6:17.15";7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;Date;RulesEngineArgument;08.12.2023;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Systemvariable;LastBatchrun;Result;07.12.2023-22:35:27;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;MaxForecastTemperature;RulesEngineArgument;7.42;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;MaxSunDownTime;Configuration;22:15;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;MaxSunUpTime;Configuration;10:00;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;MinSunDownTime;Configuration;17:15;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;MinSunUpTime;Configuration;05:30;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Systemvariable;Month;Result;11;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;ShadowTemperature;Configuration;25.0;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;ShadowTime;Configuration;09:00;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;SunDownTime;RulesEngineArgument;16:29;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;SunUpDownType;Configuration;Mathematical;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;SunUpTime;RulesEngineArgument;08:24;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Systemvariable;Temperature;Result;7.420000;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Systemvariable;Time;Result;0;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Systemvariable;TimerEvents;Result;0;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;UpTime;Configuration;07:00;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;UpdateTime;RulesEngineArgument;<Empty>;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Systemvariable;Workingday;Result;false;7a2e8b57-84fe-d775-0000-000065723a9d;;;;
Parameter;Cycle;RulesEngineArgument;Freizeit;7a2e8b57-84fe-d775-0000-000065738c22;end-of-day;1702071330990;Success;
Systemvariable;DailyEvents;Result;"T0:7.0;T1:8.25;T6:17.15";7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;Date;RulesEngineArgument;09.12.2023;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Systemvariable;LastBatchrun;Result;08.12.2023-22:35:33;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;MaxForecastTemperature;RulesEngineArgument;10.07;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;MaxSunDownTime;Configuration;22:15;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;MaxSunUpTime;Configuration;10:00;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;MinSunDownTime;Configuration;17:15;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;MinSunUpTime;Configuration;05:30;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Systemvariable;Month;Result;11;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;ShadowTemperature;Configuration;25.0;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;ShadowTime;Configuration;09:00;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;SunDownTime;RulesEngineArgument;16:29;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;SunUpDownType;Configuration;Mathematical;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;SunUpTime;RulesEngineArgument;08:25;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Systemvariable;Temperature;Result;10.070000;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Systemvariable;Time;Result;0;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Systemvariable;TimerEvents;Result;0;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;UpTime;Configuration;07:00;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;UpdateTime;RulesEngineArgument;<Empty>;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Systemvariable;Workingday;Result;false;7a2e8b57-84fe-d775-0000-000065738c22;;;;
Parameter;Cycle;RulesEngineArgument;Freizeit;7a2e8b57-84fe-d775-0000-00006574dd9e;end-of-day;1702157726624;Success;
Systemvariable;DailyEvents;Result;"T0:7.0;T1:8.26;T6:17.15";7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;Date;RulesEngineArgument;10.12.2023;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Systemvariable;LastBatchrun;Result;09.12.2023-22:35:28;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;MaxForecastTemperature;RulesEngineArgument;10.12;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;MaxSunDownTime;Configuration;22:15;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;MaxSunUpTime;Configuration;10:00;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;MinSunDownTime;Configuration;17:15;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;MinSunUpTime;Configuration;05:30;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Systemvariable;Month;Result;11;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;ShadowTemperature;Configuration;25.0;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;ShadowTime;Configuration;09:00;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;SunDownTime;RulesEngineArgument;16:29;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;SunUpDownType;Configuration;Mathematical;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;SunUpTime;RulesEngineArgument;08:26;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Systemvariable;Temperature;Result;10.120000;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Systemvariable;Time;Result;0;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Systemvariable;TimerEvents;Result;0;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;UpTime;Configuration;07:00;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;UpdateTime;RulesEngineArgument;<Empty>;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Systemvariable;Workingday;Result;false;7a2e8b57-84fe-d775-0000-00006574dd9e;;;;
Parameter;Cycle;RulesEngineArgument;Freizeit;7a2e8b57-84fe-d775-0000-000065762f1c;end-of-day;1702244124931;Success;
Systemvariable;DailyEvents;Result;"T0:7.0;T1:8.27;T6:17.15";7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;Date;RulesEngineArgument;11.12.2023;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Systemvariable;LastBatchrun;Result;10.12.2023-22:35:26;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;MaxForecastTemperature;RulesEngineArgument;10.51;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;MaxSunDownTime;Configuration;22:15;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;MaxSunUpTime;Configuration;10:00;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;MinSunDownTime;Configuration;17:15;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;MinSunUpTime;Configuration;05:30;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Systemvariable;Month;Result;11;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;ShadowTemperature;Configuration;25.0;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;ShadowTime;Configuration;09:00;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;SunDownTime;RulesEngineArgument;16:29;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;SunUpDownType;Configuration;Mathematical;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;SunUpTime;RulesEngineArgument;08:27;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Systemvariable;Temperature;Result;10.510000;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Systemvariable;Time;Result;0;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Systemvariable;TimerEvents;Result;0;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;UpTime;Configuration;07:00;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;UpdateTime;RulesEngineArgument;<Empty>;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Systemvariable;Workingday;Result;false;7a2e8b57-84fe-d775-0000-000065762f1c;;;;
Parameter;Cycle;RulesEngineArgument;Freizeit;7a2e8b57-84fe-d775-0000-0000657780ae;end-of-day;1702330542629;Success;
Systemvariable;DailyEvents;Result;"T0:7.0;T1:8.28;T6:17.15";7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;Date;RulesEngineArgument;12.12.2023;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Systemvariable;LastBatchrun;Result;11.12.2023-22:35:44;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;MaxForecastTemperature;RulesEngineArgument;9.95;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;MaxSunDownTime;Configuration;22:15;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;MaxSunUpTime;Configuration;10:00;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;MinSunDownTime;Configuration;17:15;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;MinSunUpTime;Configuration;05:30;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Systemvariable;Month;Result;11;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;ShadowTemperature;Configuration;25.0;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;ShadowTime;Configuration;09:00;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;SunDownTime;RulesEngineArgument;16:29;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;SunUpDownType;Configuration;Mathematical;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;SunUpTime;RulesEngineArgument;08:28;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Systemvariable;Temperature;Result;9.950000;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Systemvariable;Time;Result;0;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Systemvariable;TimerEvents;Result;0;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;UpTime;Configuration;07:00;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;UpdateTime;RulesEngineArgument;<Empty>;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Systemvariable;Workingday;Result;false;7a2e8b57-84fe-d775-0000-0000657780ae;;;;
Parameter;Cycle;RulesEngineArgument;Freizeit;7a2e8b57-84fe-d775-0000-000065782113;end-of-day;1702371603068;Success;
Systemvariable;DailyEvents;Result;"T0:7.0;T1:8.29;T6:17.15";7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;Date;RulesEngineArgument;13.12.2023;7a2e8b57-84fe-d775-0000-000065782113;;;;
Systemvariable;LastBatchrun;Result;12.12.2023-10:00:05;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;MaxForecastTemperature;RulesEngineArgument;9.06;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;MaxSunDownTime;Configuration;22:15;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;MaxSunUpTime;Configuration;10:00;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;MinSunDownTime;Configuration;17:15;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;MinSunUpTime;Configuration;05:30;7a2e8b57-84fe-d775-0000-000065782113;;;;
Systemvariable;Month;Result;11;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;ShadowTemperature;Configuration;25.0;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;ShadowTime;Configuration;09:00;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;SunDownTime;RulesEngineArgument;16:28;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;SunUpDownType;Configuration;Mathematical;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;SunUpTime;RulesEngineArgument;08:29;7a2e8b57-84fe-d775-0000-000065782113;;;;
Systemvariable;Temperature;Result;9.060000;7a2e8b57-84fe-d775-0000-000065782113;;;;
Systemvariable;Time;Result;0;7a2e8b57-84fe-d775-0000-000065782113;;;;
Systemvariable;TimerEvents;Result;0;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;UpTime;Configuration;07:00;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;UpdateTime;RulesEngineArgument;<Empty>;7a2e8b57-84fe-d775-0000-000065782113;;;;
Systemvariable;Workingday;Result;false;7a2e8b57-84fe-d775-0000-000065782113;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-00006560f1c2;cleanup-protocol;1700852162307;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-00006560f1c2;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-00006560f750;cleanup-protocol;1700853584707;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-00006560f750;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-000065611774;cleanup-protocol;1700861812140;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-000065611774;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-0000656268f6;cleanup-protocol;1700948214262;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-0000656268f6;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-00006563ba74;cleanup-protocol;1701034612206;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-00006563ba74;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-000065650bf6;cleanup-protocol;1701121014078;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-000065650bf6;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-000065665d7d;cleanup-protocol;1701207421156;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-000065665d7d;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-00006567af37;cleanup-protocol;1701293879783;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-00006567af37;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-0000656900c8;cleanup-protocol;1701380296390;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-0000656900c8;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-0000656a51fb;cleanup-protocol;1701466619778;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-0000656a51fb;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-0000656ba379;cleanup-protocol;1701553017520;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-0000656ba379;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-0000656cf4f9;cleanup-protocol;1701639417324;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-0000656cf4f9;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-0000656e46d8;cleanup-protocol;1701725912838;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-0000656e46d8;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-0000656f97f4;cleanup-protocol;1701812212809;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-0000656f97f4;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-00006570e97a;cleanup-protocol;1701898618602;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-00006570e97a;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-000065723b16;cleanup-protocol;1701985046224;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-000065723b16;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-000065738c84;cleanup-protocol;1702071428123;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-000065738c84;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-00006574ddf3;cleanup-protocol;1702157811990;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-00006574ddf3;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-000065762f75;cleanup-protocol;1702244213414;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-000065762f75;;;;
Parameter;ProtocolBack;Configuration;30;9074fd2c-547e-47b7-0000-000065778132;cleanup-protocol;1702330674833;Success;
Parameter;ProtocolsDeleted;Result;0;9074fd2c-547e-47b7-0000-000065778132;;;;
Parameter;DaysBack;Configuration;30;a8031c07-ae02-1aa8-0000-00006560f029;cleanup-calendar;1700851753974;Success;
